page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
3,1,ITU,10 Juni 2025,Perjalanan Bisnis,"3,0","Pelayanan Resepsionis di petang hari ramah dan cepat. Ada Uang Jaminan Rp 100rb cash utk kartu akses kamar bila mau mendapat 2. Jika tidak mau, tidak apa. Kamar bersih, disediakan peralatan mandi termasuk handuk. Juga terdapat Teh, Kopi, Teko Air Panas dan Gelas. Volume Shower Gel mungkin perlu ditambah karena hanya cukup untuk 1x mandi. Ketika masuk pertama kali ke kamar sebelum AC menyala, bau kamar seperti bau furnitur kayu lama. Mungkin bisa dilakukan perawatan untuk peralatan kayunya agar tidak menimbulkan bau saat AC belum menyala.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/06/10/3a88d5e3-b786-4f1d-a307-f7f74062b025-1749525044816-f29ac2077bcbdbaffbf67c76efdbca91.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/06/10/256c0dc6-b534-47d6-84ac-ab52c28224fd-1749525077633-49b7572dd5a4a1864154f88856e5da49.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/06/10/69b0fae9-1da7-4f58-a51e-e7305a6cfa1a-1749525095881-d44013dbf3e7f76569d5c6080fb00f46.jpg,,,,,,,
3,2,DN,25 Mei 2025,Perjalanan Sendirian,"5,0","Surga santai di tepi kolam renang. Hotel terjangkau, pilihan terbaik. Proses check-out mudah.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/25/c7486faa-cfdb-4f6c-ad23-957386613da4-1748110178962-0a9486e7fba627d34718cb5064f86a39.jpg,,,,,,,,,
3,3,DN,21 Mei 2025,Perjalanan Sendirian,"5,0",Tersedia beragam pilihan menu ala carte. Pemandangan taman yang indah.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/21/8f3bf6cf-0f5a-423e-bffa-62cf572f4dd7-1747831013227-f9b5470b87e231efed68a342255389d2.jpg,,,,,,,,,
3,4,DN,11 Mei 2025,Perjalanan Sendirian,"5,0",Kolam renang anak yang aman. Hidangan penutup spesial. Layanan pramutamu profesional.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/11/a4df610b-e252-44fd-9fac-b947f2678333-1746935126781-e80741ab788f27e36d08f25d7c31fce2.jpg,,,,,,,,,
3,5,DN,9 Mei 2025,Perjalanan Sendirian,"5,0",Tersedia area bebas rokok. Tempat tidur anak yang nyaman. Area parkir sangat bersih.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/09/ff227f07-3ce9-4844-a949-e9a2beba0dd4-1746765753218-35614e31cf0086ff18252bcd8313dacf.jpg,,,,,,,,,
4,1,DN,9 Mei 2025,Perjalanan Sendirian,"5,0","Fasilitas bayi yang menyenangkan. Gastronomi yang luar biasa. Harga terendah, nuansa mewah.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/09/02a2d617-4b04-47fb-8fd7-fd3677159343-1746765727534-a10d33cf3e74d48d7ccf8d5b8cc2fc3f.jpg,,,,,,,,,
4,2,DN,9 Mei 2025,Perjalanan Sendirian,"5,0",Kebersihan sangat terjaga. Program diskon yang sangat baik. Desain kontemporer yang stylish.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/09/d4fc5a37-21c9-4ec5-b907-bfe7deb3b24c-1746765698836-2b5cc1abf9014b0088829d4b037bc285.jpg,,,,,,,,,
4,3,YF,7 Mei 2025,Trip Pasangan,"4,0",Kebersihan dan tempat nyaman,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/07/3f8714db-9ca4-4477-96cc-f0634bbae99e-1746593491946-80c62b6905d5e3a6fbeab14b7901f093.jpeg,,,,,,,,,
4,4,Nabila Putri,4 Mei 2025,Trip Keluarga,"5,0",Savero hotel kalo direct bsa req. Kamar untuk perayaan juga. Aku suka savero,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/04/de0c8522-6448-4d43-8cf2-d38321dfebb1-1746291977504-9920fb53be1a7f5da68f626498603fdf.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/05/04/f4f75150-48f8-4a81-8276-8f11abb727a8-1746291977427-76544b383f6c62bf9936d2baff9a8be7.jpeg,,,,,,,,
4,5,Diana Susanti,10 April 2025,Perjalanan Sendirian,"4,0","Tempat strategis di pinggir jln, byk tempat makan, dkt indomart/alfamart dan yg lebih nyaman kamar bersih, handuk wangi, terima kasih Savero",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/04/10/b65e3204-7802-4b46-a6da-238408e0fe84-1744245248287-ad7822588e0c7d911643d337ea352159.jpg,,,,,,,,,
5,1,DN,15 Maret 2025,Perjalanan Sendirian,"5,0","Menu anak-anak yang menggugah selera. Pusat kebugaran di dekatnya. Harga terjangkau, pelayanan prima. Suasana nyaman seperti di rumah.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/15/2bb3a88f-4cf6-49af-b6e1-2322ec959ccc-1742007697062-217ffcab12b51f9df96a9435a8b3972f.jpg,,,,,,,,,
5,2,YS,11 Maret 2025,Perjalanan Sendirian,"4,4","Bersih, rapih, hampir sempurna terkecuali keran utk bathup keluarnya kecil, utk mengisi bathup butuh waktu yang sangat lama, malah air keran utk wudhu di shower room nya yang besar. Kebalik sih ini. Semoga review ini di notice Savero. Dan semoga utk kedepannya compliment di kamar type suite ditambah lagi seperti snack. Apalagi kalau cuma dapat air mineral hanya 2 saya rasa sangat kurang 🙏Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/03/11/091c0798-b8b7-4c07-8a5a-2d2175f911fc-1741680504593-ee7cbeb27243bc89dde5407b9fa31b42.jpg,,,,,,,,,
5,3,DN,22 Februari 2025,Perjalanan Sendirian,"5,0",Standar kebersihan luar biasa. Pemandangan gunung yang indah. Dekat dengan pusat hiburan.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/22/cd021391-c866-4b07-a918-ee4cc9ffdfa3-1740207102511-fb375663f0e7a1f912768fe530145efb.jpg,,,,,,,,,
5,4,TN,4 Februari 2025,Trip Keluarga,"5,0","Kamarnya bersih dan nyaman, staffnya juga ramab2 banget, ambil kamar yang paling standart tapi memuaskan, sarapannya juga enak dan banyak piliham buffet, yang paling penting ada kids corner di area resto, jadi selagi kami makan anak2 bisa sambil main anteng, next kalau ke Depok lagi pasti akan nginep lagi di SaveroLihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/02/04/95c79ef6-ecde-4d61-abec-a0ec705a7ec9-1738604480875-03453f1d0074cefb2429b600dcc6ac01.jpeg,,,,,,,,,
5,5,SK,31 Januari 2025,Trip bareng Teman,"3,0","Nyaman, bersih dan lokasi dekat dengan mall",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/31/69328b9d-5312-4f41-900d-7c6710c93968-1738291935737-1f1d0e7b3d691803a8c0ebe18727bb5c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/31/97253506-8001-4307-9442-57d3733f23a5-1738291947018-36c1453203db0060b7277bc16c4a23e8.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/31/b464422f-d616-4ab6-b27b-d79a7bf11579-1738291968722-86dff13d490a8fe8b923375a08e3053b.jpg,,,,,,,
6,1,IA,25 Januari 2025,Trip Keluarga,"4,0","Kamar lumayan lega, ada meeting room yg dialihfungsi jadi kids club dgn meja2 berisi cemilan utk anak2, breakfast variatif, sayang ternyata hotelnya tidak ada kolam renang, saya kira sama seperti yang di Bogor. Overall cukup ok lah.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/25/6c7d4367-9cac-4abd-9b42-9723de247c9e-1737776672735-3c1935d9a4ab6413238674bdd987da09.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/01/25/7ca7cd29-998c-40af-939a-58a1d971c765-1737776673725-2df895b7e3a17386bfe8f4396136fdb8.jpg,,,,,,,,
6,2,DN,24 Desember 2024,Perjalanan Sendirian,"5,0",Akomodasi sangat bersih. Petugas resepsionis ramah. Ada area duduk di lobi keluarga.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/31112c95-2304-4e82-9432-d58659fe3858-1735039070072-89dfeee87b2babb88374a5dcd772d3d5.jpg,,,,,,,,,
6,3,Ricka Andayani,24 Desember 2024,Trip Pasangan,"4,0",Syuka smuaa nyaa trimakasih inshaAllah bakal balik lagi ksnii 🩷🩷,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/047045cd-e3d2-442d-a1ed-eeda5ba75d07-1735038590421-5ae58ea580a554fa9e786c9af2963854.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/24/dde9ad47-f68c-4ee6-844a-c5c2ac6c27af-1735038612565-5688224bc597bd5dc969e9116cc06e7a.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/e83feb42-bcbd-4467-8781-ac8fe1c41b23-1735038609813-e279386e8738c8048e77031a598d6291.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/bd609870-fd13-41bb-9cdc-788d97045bf6-1735038606047-93396d6a7bf7cdee9308496f3531114e.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/d33c5874-971e-405a-a46f-b6920a6a6b0b-1735038607392-7ca7018f30c5e11db2f8767ee6d1eb1e.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/5d68dc65-34e1-429e-b3ab-a92ed8967388-1735038703196-aa5ce77c99c141f90d9b769b69845651.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/f027e620-188a-4816-b1ea-87fb9df044fb-1735038701428-52a36c49c38568129b5e01f4f2d28154.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/24/0b5e7b5d-6ed3-48ac-b3f4-f504fae90aa5-1735038701448-9bb09f3728619ec11c3744f596e230c5.jpeg,,
6,4,Kevin Harada,23 Desember 2024,Trip Pasangan,"4,0",Pelayanan ok Kamar super ok Hidangan ok,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/23/9339ada6-6270-479e-aa0f-e864c21ea499-1734919445364-5b6698654ee40bbf849ee4aa20a8f98f.jpg,,,,,,,,,
6,5,DN,5 Desember 2024,Perjalanan Sendirian,"5,0",Ruang bersih dan harum banget. Menyediakan kursi tinggi untuk anak. Berada di jantung kota.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/05/3fa699ee-02f3-4646-92b0-0b6439628c18-1733354506246-1e8e4d0ab841a3a9066f0ce61a1eaa55.jpg,,,,,,,,,
7,1,Sulhiyah Roemnoer,30 November 2024,Perjalanan Sendirian,"4,0","Karena posisi kamar dekat lift, sepanjang malam mendengar suara seperti bel berbunyi, untuk aroma dari kamar mandi sangat tercium tidak enak apalagi ketika lampu kamar mandi dimatikan, jadi untuk kamar mandi biarkan saja laapunya hidup agar kipas dalam kamar mandi terus menyala.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/30/5acb1c2f-a656-4a82-8b1f-94d0c542c110-1732958965131-3813475e1fdc59498c580d95863ebe24.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/30/399f384f-e5c2-4c1a-9a37-b8cfff628073-1732958964314-f4e3aa5d9db1952c38a302c692a4d72f.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/30/71ac44ba-5449-4182-9297-8dc177ccac51-1732958965229-664572074d8b47fac22399df3ff33541.jpg,,,,,,,
7,2,Nurul Mulana Muhammad,16 November 2024,Trip Pasangan,"5,0","Akses mudah ke fasilitas umum. Tempat parkir selalu tersedia. Hotel murah, kualitas premium. Layanan yang responsif.area kuliner sekitar Hotel melimpah banyak pilihan.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/16/5d727c94-ff32-4eae-8a0d-6a40cea2b64d-1731692107266-3aedd1a14cdb4790ef8a075240463646.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/16/4fa83175-85e9-4ea4-b9e5-5f08a4245fa3-1731692147198-7997947cce9f9cb982e4ceaeb2e94571.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/16/045b4004-bd12-4331-982e-554ecef217be-1731692146879-a69a3d4de2d6cfe23023a391f5ac0a1e.jpg,,,,,,,
7,3,Yulia Rizky,13 November 2024,Trip Keluarga,"3,0",Untuk persinggahan okelah. Bersih aman.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/13/4d7e974b-4a50-4ce4-9dd8-4a24b3b1f7fb-1731447954818-18d3463bf0357497da8d5231c4348256.jpg,,,,,,,,,
7,4,Betri Maulida,12 November 2024,Lainnya,"5,0",Kebersihan sangat terjaga.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/12/eb41abe5-0c07-4035-a79a-c4d48eb0f342-1731407968563-ef590799f5ccb1a49124c0d886d2bb6f.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/12/00ad2676-ef8c-4d3a-93e3-81264b66ae9c-1731407982462-3212f2176c3d617f18980c16f95f61cb.jpeg,,,,,,,,
7,5,Windah  Samosir,8 November 2024,Trip Keluarga,"4,8",keren bgt nginep dsni nyaman,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/08/bb614ed2-d528-4a03-93c3-bc7813a74723-1731055186580-71232099ea7920d8824dea84d233e2ad.jpg,,,,,,,,,
