page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
3,1,Aryati Achmad,1 Januari 2025,Trip Keluarga,"5,0",Hari kedua menginap disini stlh menambah hari. Pesan di ticket.com lebih nurah dibandingkan pesan langsung di hotel.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/01/b641f40f-7bd8-456f-8beb-d707335269bc-1735730856026-41a7e9f79e5686328e7e794319c756c9.jpg,,,,,,,,,
3,2,Aryati Achmad,1 Januari 2025,Trip Keluarga,"5,0","Rekomen sih hotelnya. Bersih, wangi, kamar mandi bersih. Krn kita trip keluarga jd kita pakai kmr yg ada conecting door nya. Sarapannya lengkap. Dekat dengan resto/cafe dan di area hotel ada karaoke d...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/01/7ecb188a-8471-4fed-888a-494300a99d5c-1735730603613-ea96ce4a8340408ccdfd5a5b8a844d79.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/01/cb87cea1-6031-4bf7-87dd-c3467cab1dad-1735730593772-7ab0afa7d677c1073ac463e4e9ce6937.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/01/4ba4e9f5-0346-4d55-bc90-e715f1c86d7d-1735730603671-855b951d2ee9db0c3f7ba8cf7b8a3fd1.jpg,,,,,,,
3,3,kelautan mengacu pada,25 Oktober 2024,Trip Pasangan,"4,0","Cocok untuk liburan pasangan, layanan pelanggan juga sangat cepat tanggap, jika Anda meminta dekorasi tambahan, Anda masih bisa sarapan, ada banyak menu, enak sekali, juga lezat.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/25/765820e3-0856-4dfb-bdb1-251edb3a104a-1729819434566-5fd1bf82d5ad9edd9bc8135cdb1984c0.jpeg,,,,,,,,,
3,4,R Rosmareta Ferdianti asteria,19 Oktober 2024,Trip Keluarga,"5,0","Receptionist nya humble,smua fasilitas berfungsi baik,lokasi strategis dket cafe dan minimarket",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/19/856ced13-fa9c-4eb3-b7ca-741cdae597d0-1729274423354-c577b7121745fec09cbf1cee76318e07.jpg,,,,,,,,,
3,5,Layung wibowo,9 Juli 2024,Trip Keluarga,"5,0","Biaya terjangkau, layanan premium.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/07/09/81c78bb2-b008-4e1d-bf3d-3c1894da629f-1720461666043-5c1c18bfdf324f3bbe2524e8a90bb4e9.jpg,,,,,,,,,
4,1,Mirza Nur Fadillah,17 Januari 2024,Perjalanan Sendirian,"4,8","Kamar bersih, sarapan enak, pelayanan baik, tempat strategis. Recomended",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/01/17/0edb5822-2f00-4c5c-b4ff-32bf36578148-1705491913789-f389bf08531bd3adfd3484bc16ac1716.jpg,,,,,,,,,
4,2,Jaenudin Jaenudin,8 September 2023,,"4,0",Anak anak happy sekali berenang. Airnya dingin.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/09/08/a8366493-e498-4fd3-bebc-0c9f50fa2ab4-1694186023607-94de7c22c3c83c3cbf18f744bb25101b.jpg,,,,,,,,,
4,3,Andri Setiawan,16 Agustus 2023,,"5,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/08/16/88ba672a-c44c-4a59-ae76-2f94e30c707f-1692161588772-87ea7929069b8948e1ca14ead0732180.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/08/16/4ea259ba-3b10-4218-b21c-dad0cdb4c331-1692161588949-c5761e6d8c8ad689363c07b1612a445d.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/08/16/0b0d61b8-11e2-498c-889e-f68f1fa28997-1692161588844-1a1a454ad0039fafca062dd768436028.jpeg,,,,,,,
4,4,M N,26 Juli 2023,Perjalanan Bisnis,"2,0","Saya d kasih kamar paling ujung pdahal saya bawa anak kecil dan bnyak barang, dan handukny sangat tidak layak d pakai kaya kesetan. Listrik d kamar saya dri sore mati terus sampe tengah malam. Anak sa...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/07/26/85b77e98-1790-44c6-9fc9-8b1c57902a8e-1690343102231-951e657c01bccc3106b20ee1246ec519.jpeg,,,,,,,,,
4,5,nadia nuraeni,14 Januari 2023,Trip Keluarga,"4,6","Ke dua kali nginepe disini, dulu kecewa pas nginep disini. Sekarang lumayan menyenangkan. Request early Cek inn via dm ig dikasih. Pas datang FO yg bertugas mba isbah, ramah dan baik. Sarapan enak cum...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/14/5518d76d-884b-459a-96fb-d0ba6185c4f8-1673680231987-3c49e0e62cd273266acb0e79db53ab16.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/14/be3e1ee6-e88a-4aff-95c6-767994400a85-1673680257846-049e2fea387da403c5a6ff8c66e67d74.jpg,,,,,,,,
5,1,dia kuat,6 Januari 2023,,"5,0","Ga nyangka dengan harga di bawah 500an bisa dapetin hotel yang bersih, luas dan bersih. Kolam renangnya pun cukup besar anak2 happy. Makanan di resto cukul variatif. Kami juga salut untuk fave cimanuk...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2023/01/06/ef7123aa-66eb-4094-bd40-c1d0286c81d5-1673006463705-63c1b4be901ca5046811cfa45963ce9d.jpeg,,,,,,,,,
5,2,Fitri Liani Nur Hidayat,6 Januari 2023,,"4,0",Pokonya the best semuanya thanks favehotel cimanuk ❤,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/06/df7f5d28-9dcf-4fd7-a52a-fdb277aaf958-1672996860803-8dfbd18ff69dbc4fa8ca257290f6f426.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/06/3b0502f2-0822-4b2c-b6a1-8a7d495fe72e-1672996915273-a4effeae67162ad2069ed062df15f038.jpg,,,,,,,,
5,3,Selvia Kurniawati,28 November 2022,,"4,6",Makanannya enak enak lokasi strategis,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/11/28/37f9c7c8-d399-4de7-b5e7-a1322b81a11b-1669624867408-55f61a24ec7bcd79a91c4b08cecd9b98.jpg,,,,,,,,,
5,4,UF,1 November 2022,Trip Keluarga,"5,0","Bagus, pemandangan juga oke.. thanknyou",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/11/01/fa69e85c-d78c-4b4c-b363-f8054c82f01e-1667289937222-3e712d889753010ad74caac3896190dc.jpg,,,,,,,,,
5,5,A,2 Oktober 2022,Trip Pasangan,"5,0","Harga sesuai, kamar bersih suasana nyaman, makanan enak, Resepsionis dan para pegawai hotel ramah",Ulasan terverifikasi dari tiket.com,,,,,,,,,,
6,1,YM,11 September 2022,Perjalanan Sendirian,"4,6",Layanannya mantap..sarapan banyak pilihan,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/09/11/d6ae9576-5cfd-443a-9b30-e0e6daeed70d-1662901413369-e50a83ae564e9c86c5e88d5f56283cd8.jpg,,,,,,,,,
6,2,Dwinta  Mayasari,24 Agustus 2022,,"5,0","Feels like home, pelayanan ramah dan kamar bersih. Di dalam kamar disediakan Al-Quran & alat solat. Ada kolam renang untuk anak. Proses CI/CO cepat, wifi kenceng. Menu makan di resto cukup variatif de...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/24/e8c9da4b-4e21-4725-a393-2bfba74c3e02-1661286590846-092850aded2a0457cd7a71e82c22e503.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/24/2e45b9fc-16f8-4e07-ac0c-8428b0344e8d-1661286591193-082066ec490c6d5e27c0e5a55e0877c5.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/24/70688fa1-6af2-4c88-8313-1f375f44aea8-1661286591503-e5c14edf86a5c52933e8746e5f239237.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/24/0883be3a-6f3d-4e5c-b490-093dbf273297-1661286591837-cd010f072c096658cd15a9b8af4280ef.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/24/9c64f5fb-e7a0-45a6-9955-e6675b7ce968-1661286592124-36146c343e9e647dcf7ec83cae1d5b1f.jpg,,,,,
6,3,Yuyum Sumirah,12 Juli 2022,Trip Keluarga,"3,8","pertama nginep disini, karena ingin mencoba kereta dari bandung ke garut dan dilihat di maps dekat dengan stasiun. cek in jam 4 lebih tapi diharuskan menunggu 30 menit karena kamar belum siap, padahal...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/12/a2b72c2d-4826-47a7-9626-1bf7bd6dee69-1657581914694-912d0c0e8f6ead44edb2cc59627e2923.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/12/c693153e-ece8-4bee-86f4-0b6bef9af86b-1657581914895-1d295013a7ac7022a65a780ab812d7b5.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/12/662eb7cb-4251-4416-8dae-d0b470ab7e61-1657581915059-ea797d90bed09bd5c4746ce382c9bf51.jpg,,,,,,,
6,4,TG,28 Februari 2022,Trip bareng Teman,"4,0","2 hari menginap dengan pelayanan baik, sarapan enak, tapi sayang wifinya susah diakses. overall oke banget karena akses mudah kemana-kemana.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/28/18ba1d36-f1fa-4a72-b553-a7a6adaa1d88-1646028807769-6a6888dfd86142c38b6ab6b7978e359f.jpg,,,,,,,,,
6,5,Riri Aprilia,13 Februari 2022,Trip Keluarga,"4,2","Puas banget menginap dsni, kamar nya. Bersih parkirannya luas banget, sarapannya juga enak.. next bakalan nginep lagi",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/13/690cfc1f-8d1a-468c-a0ae-8fc98d2d80cd-1644714727782-fe1b5622924c7a66d4c2b3fa4ea9dae3.jpg,,,,,,,,,
7,1,DAN,4 Januari 2022,Lainnya,"5,0","kamar mandi bersih dan tidak berbau. kasur jg bersih, tp samping kolong kasur dkt jendela msh kotor sprti bekas makanan😅 entah CSnya lupa membersihkan atau gmn, tp maaf gak sempat saya foto. lokasiny...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/04/3cbc0d8f-d4ab-4da6-91d8-0be74aad9d0d-1641307943565-6695419bddae85d2707ec48230b5030e.jpg,,,,,,,,,
7,2,erwina septiani,3 Januari 2022,Trip Keluarga,"3,0","ac nya dingin banget gabisa diatur , menu sarapan biasa aja ... menu makanann diresto enak enak, ukuran kaamr cukup sempit. hanya ketika saya mau checknin jam 14.30, kamar mash belum ready .",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/03/7211c2bb-46a7-4378-9f54-7ca88d3bd060-1641184353579-a56a7c3f1043134fbcf933061da4e81b.jpg,,,,,,,,,
7,3,yayat hidayat Spd,6 Desember 2021,Trip Keluarga,"2,6",Dengan hotel seperti ini terlalu mahal,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/12/06/daec59c1-eb7d-4c76-b809-aa6b8bf534e2-1638791300690-b18b5d526f7a25be57d596220261f099.jpg,,,,,,,,,
7,4,SEBAGAI,17 September 2021,Perjalanan Bisnis,"4,0","Kalo inget Garut, pastinya inget fave hotel dong, ini hotel paling recomended di Garut. Kualitas oke dan dijamin kamu betah deh seharian staycation.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/09/17/1f1cb78c-794a-43d7-9204-2ea945dc5a3b-1631859155214-8ae61c2a8dfdb1851a0eaa43f3fee8fc.jpg,,,,,,,,,
7,5,LS,10 September 2021,Perjalanan Bisnis,"3,0",minus nya : . AC Kamar kurang dingin . makanan kurang variatif (2 X breakfast hampir sama menu nya) . Room service tdk 24 jam . kunci Kamar tdk bisa dikasih 2 . colokan di minibar hanya 1 (harus berga...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/09/10/17f52268-c881-4f36-828c-395d53b4d2f8-1631283660569-0e1fee792bec11bbd15d19a5b5a18d0f.jpg,,,,,,,,,
8,1,IA,7 April 2021,Perjalanan Bisnis,"3,0","Sempet ganti room karena di room sebelumnya ac nya ga dingin untungnya ac di room pengganti super dingin,pelayanan oke,makanan rasanya so so,kebersihan kamar jujur untuk hotel sekelas fave handuknya s...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/04/07/3ef258da-255b-47eb-a2e1-2ee09c1bbb6c-1617790581337-ca1c37560740d0ee1c28629c5fdbeec7.jpg,,,,,,,,,
8,2,TS,20 Februari 2021,Trip Keluarga,"3,0",Kamar nyaman tapi kurang luas dikit,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/02/20/27444657-cdc9-40dc-85c2-3d9a05a851b5-1613774409430-ed2b32306ec0b2441e239f39a33a2d0f.jpg,,,,,,,,,
8,3,PP,18 Januari 2021,Trip Keluarga,"5,0","senang sekali nginep di fave hotel view kamar nya  cakep, pelayanannya bagus...puas sekalinya main ke garut..alhamdulillah kelg happy🥰🥰",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/01/18/3b53c8ce-b61f-490a-8bd8-917dd1975789-1610962741088-bc94499ddf0a87aafc01ea3793560b1f.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/01/18/670765f5-7d07-4957-a384-fad5b6c272bf-1610962741678-75861055b390dc164ceff505637374e8.jpg,,,,,,,,
